PaymentID,OrderID,PaymentMethod,PaymentStatus,PaymentDate
15907,15907,UPI,Completed,2024-02-07
15908,15908,Debit Card,Completed,2023-04-20
15909,15909,Debit Card,Completed,2023-12-22
15910,15910,UPI,Completed,2024-11-30
15911,15911,Debit Card,Completed,2023-04-29
15912,15912,Net Banking,Completed,2024-06-02
15913,15913,COD,Completed,2023-07-07
15914,15914,Net Banking,Completed,2023-10-24
15915,15915,COD,Completed,2024-05-06
15916,15916,UPI,Completed,2024-04-19
15917,15917,Debit Card,Completed,2024-09-26
15918,15918,Debit Card,Completed,2024-04-09
15919,15919,UPI,Completed,2023-06-14
15920,15920,Credit Card,Completed,2023-04-02
15921,15921,COD,Completed,2025-06-17
15922,15922,Credit Card,Completed,2023-09-29
15923,15923,COD,Completed,2023-07-01
15924,15924,UPI,Completed,2024-05-18
15925,15925,Credit Card,Completed,2025-06-05
15926,15926,Net Banking,Completed,2023-12-13
15927,15927,UPI,Completed,2023-02-24
15928,15928,COD,Completed,2023-08-15
15929,15929,Wallet,Completed,2023-12-02
15930,15930,Debit Card,Completed,2023-01-11
15931,15931,Debit Card,Completed,2025-06-05
15932,15932,COD,Completed,2025-06-11
15933,15933,COD,Completed,2024-12-11
15934,15934,Debit Card,Completed,2023-11-05
15935,15935,Net Banking,Completed,2023-12-23
15936,15936,Credit Card,Completed,2023-03-31
15937,15937,Debit Card,Completed,2023-04-03
15938,15938,Debit Card,Completed,2024-12-10
15939,15939,UPI,Completed,2023-12-31
15940,15940,Credit Card,Completed,2023-12-13
15941,15941,Wallet,Completed,2024-03-07
15942,15942,Net Banking,Completed,2023-07-08
15943,15943,UPI,Completed,2025-02-20
15944,15944,Wallet,Completed,2024-09-03
15945,15945,UPI,Completed,2023-03-26
15946,15946,COD,Completed,2023-08-30
15947,15947,Debit Card,Completed,2023-01-12
15948,15948,Credit Card,Completed,2023-11-17
15949,15949,Credit Card,Completed,2024-05-27
15950,15950,UPI,Completed,2024-07-30
15951,15951,COD,Completed,2023-12-05
15952,15952,COD,Completed,2025-04-28
15953,15953,Wallet,Completed,2023-03-03
15954,15954,UPI,Completed,2024-09-21
15955,15955,Net Banking,Completed,2023-02-14
15956,15956,Credit Card,Completed,2025-05-14
15957,15957,UPI,Completed,2024-05-03
15958,15958,UPI,Completed,2024-05-27
15959,15959,Wallet,Completed,2024-06-10
15960,15960,UPI,Completed,2025-05-15
15961,15961,COD,Completed,2023-07-16
15962,15962,Wallet,Completed,2023-07-19
15963,15963,Net Banking,Completed,2024-12-05
15964,15964,COD,Completed,2024-11-07
15965,15965,UPI,Completed,2023-03-30
15966,15966,Debit Card,Completed,2023-01-21
15967,15967,Wallet,Completed,2024-07-06
15968,15968,Net Banking,Completed,2025-02-09
15969,15969,Net Banking,Completed,2023-04-11
15970,15970,UPI,Completed,2024-02-17
15971,15971,Debit Card,Completed,2024-01-11
15972,15972,UPI,Completed,2023-11-29
15973,15973,UPI,Completed,2023-10-13
15974,15974,Net Banking,Completed,2025-04-05
15975,15975,UPI,Completed,2024-02-16
15976,15976,UPI,Completed,2025-04-18
15977,15977,Debit Card,Completed,2023-03-23
15978,15978,Debit Card,Completed,2024-10-05
15979,15979,Net Banking,Completed,2025-05-20
15980,15980,COD,Completed,2023-11-14
15981,15981,UPI,Completed,2024-01-17
15982,15982,COD,Completed,2025-05-21
15983,15983,Debit Card,Completed,2023-09-13
15984,15984,Wallet,Completed,2024-04-15
15985,15985,Wallet,Completed,2025-05-22
15986,15986,Credit Card,Completed,2025-05-25
15987,15987,Net Banking,Completed,2024-03-23
15988,15988,COD,Completed,2024-07-06
15989,15989,Net Banking,Completed,2025-03-09
15990,15990,Debit Card,Completed,2025-02-20
15991,15991,Credit Card,Completed,2023-06-30
15992,15992,COD,Completed,2024-03-11
15993,15993,Wallet,Completed,2023-09-12
15994,15994,Net Banking,Completed,2024-12-09
15995,15995,UPI,Completed,2023-07-16
15996,15996,Debit Card,Completed,2024-12-06
15997,15997,Wallet,Completed,2024-01-04
15998,15998,COD,Completed,2023-05-04
15999,15999,UPI,Completed,2023-03-04
16000,16000,Debit Card,Completed,2024-11-09
16001,16001,Debit Card,Completed,2025-03-12
16002,16002,Credit Card,Completed,2025-04-24
16003,16003,UPI,Completed,2024-02-24
16004,16004,Wallet,Completed,2025-02-07
16005,16005,Net Banking,Completed,2025-04-08
16006,16006,UPI,Completed,2023-03-22
16007,16007,UPI,Completed,2025-03-31
16008,16008,UPI,Completed,2025-02-03
16009,16009,Net Banking,Completed,2024-05-18
16010,16010,Credit Card,Completed,2023-09-08
16011,16011,UPI,Completed,2024-03-20
16012,16012,UPI,Completed,2023-11-14
16013,16013,UPI,Completed,2023-06-28
16014,16014,Net Banking,Completed,2025-04-24
16015,16015,Wallet,Completed,2023-04-30
16016,16016,Debit Card,Completed,2024-12-10
16017,16017,Wallet,Completed,2024-04-21
16018,16018,UPI,Completed,2024-09-02
16019,16019,Wallet,Completed,2023-08-25
16020,16020,Wallet,Completed,2024-06-26
16021,16021,Debit Card,Completed,2025-04-27
16022,16022,Debit Card,Completed,2023-09-29
16023,16023,Debit Card,Completed,2024-06-17
16024,16024,COD,Completed,2023-06-19
16025,16025,Credit Card,Completed,2025-01-17
16026,16026,Credit Card,Completed,2023-06-20
16027,16027,Wallet,Completed,2024-08-13
16028,16028,UPI,Completed,2024-08-15
16029,16029,UPI,Completed,2023-08-28
16030,16030,UPI,Completed,2024-02-13
16031,16031,UPI,Completed,2025-04-07
16032,16032,Wallet,Completed,2023-03-25
16033,16033,UPI,Completed,2024-08-22
16034,16034,COD,Completed,2024-12-20
16035,16035,Credit Card,Completed,2024-04-04
16036,16036,COD,Completed,2023-03-18
16037,16037,UPI,Completed,2023-01-17
16038,16038,Debit Card,Completed,2024-10-07
16039,16039,COD,Completed,2023-05-23
16040,16040,Wallet,Completed,2024-11-14
16041,16041,Wallet,Completed,2023-09-10
16042,16042,Credit Card,Completed,2024-01-22
16043,16043,COD,Completed,2024-11-16
16044,16044,COD,Completed,2023-09-30
16045,16045,Wallet,Completed,2023-01-29
16046,16046,Net Banking,Completed,2023-10-10
16047,16047,Wallet,Completed,2023-05-12
16048,16048,Wallet,Refunded,2023-08-11
16049,16049,Net Banking,Completed,2023-12-11
16050,16050,UPI,Completed,2024-09-12
16051,16051,Wallet,Completed,2024-04-24
16052,16052,COD,Completed,2024-07-08
16053,16053,Credit Card,Completed,2023-01-11
16054,16054,Debit Card,Completed,2023-11-30
16055,16055,Credit Card,Completed,2023-01-12
16056,16056,Credit Card,Completed,2024-04-05
16057,16057,Net Banking,Completed,2024-02-29
16058,16058,Debit Card,Completed,2023-12-07
16059,16059,UPI,Completed,2023-07-29
16060,16060,Net Banking,Completed,2024-09-22
16061,16061,Net Banking,Completed,2023-07-30
16062,16062,Credit Card,Completed,2024-10-08
16063,16063,Debit Card,Completed,2023-05-25
16064,16064,COD,Refunded,2024-05-30
16065,16065,UPI,Completed,2024-07-20
16066,16066,Net Banking,Completed,2025-01-21
16067,16067,Credit Card,Completed,2023-02-08
16068,16068,Net Banking,Completed,2023-08-02
16069,16069,Net Banking,Completed,2024-08-16
16070,16070,Credit Card,Completed,2024-12-08
16071,16071,Net Banking,Refunded,2024-04-15
16072,16072,Credit Card,Completed,2023-05-03
16073,16073,Debit Card,Refunded,2024-07-03
16074,16074,Debit Card,Completed,2024-03-12
16075,16075,Credit Card,Refunded,2024-04-19
16076,16076,Credit Card,Completed,2023-01-20
16077,16077,UPI,Completed,2025-03-20
16078,16078,Wallet,Completed,2025-05-23
16079,16079,Net Banking,Completed,2024-04-23
16080,16080,UPI,Completed,2024-09-20
16081,16081,Net Banking,Completed,2024-01-07
16082,16082,Debit Card,Completed,2023-09-24
16083,16083,Wallet,Completed,2023-11-11
16084,16084,Debit Card,Completed,2024-06-16
16085,16085,Net Banking,Completed,2025-04-09
16086,16086,Debit Card,Refunded,2023-08-13
16087,16087,Wallet,Completed,2023-12-17
16088,16088,Wallet,Completed,2023-05-24
16089,16089,Debit Card,Completed,2024-09-01
16090,16090,Net Banking,Completed,2023-07-15
16091,16091,Debit Card,Completed,2024-09-25
16092,16092,Debit Card,Completed,2025-02-03
16093,16093,COD,Completed,2023-06-17
16094,16094,Debit Card,Completed,2025-02-07
16095,16095,UPI,Completed,2024-08-25
16096,16096,Debit Card,Completed,2023-12-09
16097,16097,Credit Card,Completed,2023-08-05
16098,16098,Credit Card,Completed,2023-12-09
16099,16099,UPI,Completed,2024-02-19
16100,16100,Credit Card,Refunded,2023-07-15
16101,16101,COD,Completed,2024-07-05
16102,16102,COD,Completed,2024-01-31
16103,16103,Wallet,Completed,2023-07-03
16104,16104,Debit Card,Completed,2025-06-15
16105,16105,Credit Card,Completed,2024-06-13
16106,16106,Debit Card,Completed,2024-06-20
16107,16107,Credit Card,Refunded,2024-03-22
16108,16108,UPI,Completed,2023-06-03
16109,16109,COD,Completed,2023-02-19
16110,16110,UPI,Completed,2025-02-08
16111,16111,COD,Completed,2023-09-19
16112,16112,COD,Refunded,2025-05-28
16113,16113,Credit Card,Completed,2024-03-24
16114,16114,Credit Card,Completed,2024-03-13
16115,16115,Net Banking,Completed,2023-08-11
16116,16116,Wallet,Completed,2025-06-15
16117,16117,COD,Completed,2024-08-08
16118,16118,Wallet,Completed,2023-04-20
16119,16119,Wallet,Completed,2024-08-16
16120,16120,COD,Completed,2023-02-27
16121,16121,Debit Card,Completed,2023-06-11
16122,16122,Wallet,Completed,2023-06-20
16123,16123,Wallet,Completed,2024-08-01
16124,16124,Debit Card,Completed,2024-07-22
16125,16125,UPI,Completed,2024-04-30
16126,16126,UPI,Completed,2024-05-12
16127,16127,Wallet,Refunded,2023-06-21
16128,16128,Wallet,Completed,2023-05-16
16129,16129,Debit Card,Refunded,2025-06-05
16130,16130,Wallet,Completed,2023-09-30
16131,16131,Net Banking,Completed,2024-05-12
16132,16132,UPI,Completed,2025-06-15
16133,16133,UPI,Completed,2023-10-17
16134,16134,Credit Card,Completed,2025-03-10
16135,16135,UPI,Completed,2023-02-17
16136,16136,Credit Card,Completed,2025-03-06
16137,16137,Credit Card,Completed,2023-03-26
16138,16138,Net Banking,Refunded,2023-06-02
16139,16139,Credit Card,Completed,2023-06-18
16140,16140,COD,Completed,2024-09-07
16141,16141,COD,Completed,2023-08-16
16142,16142,Wallet,Completed,2024-12-17
16143,16143,Credit Card,Completed,2023-09-11
16144,16144,Debit Card,Completed,2025-05-17
16145,16145,Net Banking,Completed,2023-09-13
16146,16146,Debit Card,Completed,2025-01-24
16147,16147,Wallet,Completed,2024-12-31
16148,16148,Net Banking,Completed,2024-02-19
16149,16149,UPI,Completed,2024-04-28
16150,16150,Debit Card,Completed,2023-05-18
16151,16151,Net Banking,Completed,2023-05-04
16152,16152,Debit Card,Completed,2023-04-12
16153,16153,Wallet,Completed,2025-03-04
16154,16154,Wallet,Completed,2024-11-24
16155,16155,UPI,Completed,2024-01-27
16156,16156,Wallet,Completed,2023-07-04
16157,16157,Debit Card,Completed,2024-12-01
16158,16158,Debit Card,Completed,2024-03-15
16159,16159,Net Banking,Completed,2023-12-29
16160,16160,Credit Card,Completed,2025-01-25
16161,16161,Wallet,Completed,2025-02-18
16162,16162,Wallet,Completed,2023-11-16
16163,16163,COD,Completed,2023-06-01
16164,16164,Wallet,Completed,2023-02-26
16165,16165,UPI,Completed,2024-04-09
16166,16166,COD,Completed,2024-09-20
16167,16167,Wallet,Completed,2024-08-22
16168,16168,COD,Completed,2023-09-28
16169,16169,UPI,Completed,2024-07-31
16170,16170,Debit Card,Completed,2024-06-12
16171,16171,Debit Card,Completed,2024-10-21
16172,16172,Net Banking,Completed,2024-05-21
16173,16173,Credit Card,Refunded,2024-07-01
16174,16174,Debit Card,Completed,2025-05-20
16175,16175,Wallet,Completed,2024-08-23
16176,16176,COD,Completed,2023-09-10
16177,16177,UPI,Completed,2024-06-11
16178,16178,Wallet,Completed,2023-04-09
16179,16179,UPI,Completed,2024-02-28
16180,16180,Wallet,Completed,2023-04-12
16181,16181,Credit Card,Completed,2025-01-21
16182,16182,UPI,Completed,2024-08-01
16183,16183,UPI,Completed,2025-04-25
16184,16184,COD,Completed,2024-09-13
16185,16185,Credit Card,Completed,2024-05-20
16186,16186,Debit Card,Completed,2024-01-14
16187,16187,COD,Completed,2024-12-10
16188,16188,Credit Card,Completed,2025-04-11
16189,16189,Wallet,Completed,2024-01-24
16190,16190,Debit Card,Completed,2024-03-21
16191,16191,Credit Card,Completed,2024-05-13
16192,16192,Wallet,Completed,2024-05-26
16193,16193,Credit Card,Completed,2025-06-07
16194,16194,Wallet,Completed,2024-10-25
16195,16195,Debit Card,Completed,2024-07-25
16196,16196,COD,Completed,2024-03-19
16197,16197,Debit Card,Completed,2024-01-18
16198,16198,Credit Card,Completed,2024-01-24
16199,16199,Credit Card,Completed,2024-02-01
16200,16200,Net Banking,Completed,2023-05-30
16201,16201,Net Banking,Completed,2023-01-06
16202,16202,Wallet,Completed,2023-07-19
16203,16203,Credit Card,Completed,2023-10-22
16204,16204,COD,Completed,2024-11-21
16205,16205,COD,Completed,2024-05-21
16206,16206,Net Banking,Completed,2024-09-02
16207,16207,COD,Completed,2024-01-29
16208,16208,Wallet,Completed,2025-05-09
16209,16209,Net Banking,Completed,2023-11-04
16210,16210,Net Banking,Refunded,2024-12-01
16211,16211,Net Banking,Completed,2023-05-04
16212,16212,Debit Card,Refunded,2023-09-26
16213,16213,Wallet,Completed,2024-08-17
16214,16214,UPI,Completed,2025-03-20
16215,16215,Wallet,Completed,2024-09-06
16216,16216,Net Banking,Completed,2024-03-31
16217,16217,Credit Card,Completed,2024-02-25
16218,16218,Debit Card,Completed,2023-06-30
16219,16219,Wallet,Completed,2023-03-27
16220,16220,COD,Completed,2025-05-12
16221,16221,Net Banking,Completed,2024-10-28
16222,16222,Credit Card,Completed,2025-01-18
16223,16223,Net Banking,Completed,2025-05-22
16224,16224,Wallet,Completed,2023-10-15
16225,16225,COD,Completed,2024-08-31
16226,16226,Debit Card,Completed,2023-07-16
16227,16227,Net Banking,Completed,2023-03-19
16228,16228,Wallet,Completed,2024-03-29
16229,16229,Credit Card,Completed,2024-02-26
16230,16230,COD,Completed,2024-03-17
16231,16231,Credit Card,Completed,2025-03-26
16232,16232,Wallet,Completed,2024-05-07
16233,16233,COD,Completed,2025-01-23
16234,16234,Credit Card,Completed,2025-05-11
16235,16235,COD,Completed,2024-11-03
16236,16236,UPI,Completed,2024-09-12
16237,16237,Debit Card,Refunded,2025-04-23
16238,16238,Credit Card,Refunded,2023-03-10
16239,16239,Net Banking,Completed,2024-05-12
16240,16240,COD,Completed,2025-04-06
16241,16241,Debit Card,Completed,2023-08-24
16242,16242,Credit Card,Completed,2023-03-11
16243,16243,Debit Card,Completed,2024-12-07
16244,16244,Wallet,Completed,2023-12-20
16245,16245,UPI,Completed,2024-07-15
16246,16246,Credit Card,Completed,2024-03-01
16247,16247,Credit Card,Completed,2024-07-31
16248,16248,Credit Card,Completed,2024-04-28
16249,16249,Credit Card,Completed,2023-05-09
16250,16250,UPI,Completed,2024-12-02
16251,16251,COD,Completed,2023-04-10
16252,16252,COD,Completed,2023-03-09
16253,16253,Net Banking,Completed,2024-07-30
16254,16254,Net Banking,Completed,2025-03-06
16255,16255,Debit Card,Completed,2025-06-04
16256,16256,COD,Completed,2024-05-21
16257,16257,COD,Completed,2023-09-23
16258,16258,COD,Completed,2024-04-06
16259,16259,Debit Card,Completed,2024-12-08
16260,16260,UPI,Completed,2025-03-27
16261,16261,Debit Card,Completed,2025-04-21
16262,16262,Wallet,Completed,2024-07-24
16263,16263,Wallet,Completed,2025-02-19
16264,16264,UPI,Completed,2023-05-25
16265,16265,Net Banking,Completed,2023-09-09
16266,16266,Net Banking,Completed,2024-02-06
16267,16267,Credit Card,Completed,2023-07-23
16268,16268,Net Banking,Completed,2025-05-24
16269,16269,UPI,Completed,2025-04-12
16270,16270,Net Banking,Completed,2023-11-30
16271,16271,Net Banking,Completed,2024-10-26
16272,16272,UPI,Completed,2024-04-10
16273,16273,Net Banking,Completed,2023-04-05
16274,16274,Debit Card,Refunded,2024-03-13
16275,16275,COD,Completed,2024-01-04
16276,16276,COD,Completed,2023-07-25
16277,16277,COD,Completed,2024-02-08
16278,16278,Credit Card,Completed,2024-10-03
16279,16279,Credit Card,Completed,2025-04-29
16280,16280,Wallet,Completed,2023-08-14
16281,16281,Credit Card,Completed,2023-01-05
16282,16282,UPI,Completed,2025-01-03
16283,16283,Credit Card,Completed,2024-05-12
16284,16284,Net Banking,Completed,2024-02-21
16285,16285,Net Banking,Completed,2023-04-24
16286,16286,Wallet,Completed,2024-06-11
16287,16287,Wallet,Completed,2024-07-26
16288,16288,Debit Card,Completed,2023-12-12
16289,16289,Wallet,Completed,2023-07-22
16290,16290,Wallet,Completed,2025-03-11
16291,16291,Wallet,Completed,2023-07-24
16292,16292,UPI,Completed,2025-05-06
16293,16293,Debit Card,Completed,2023-03-06
16294,16294,Credit Card,Completed,2025-03-20
16295,16295,Credit Card,Completed,2023-11-01
16296,16296,Debit Card,Completed,2023-08-16
16297,16297,UPI,Completed,2024-07-05
16298,16298,UPI,Completed,2023-09-09
16299,16299,Debit Card,Completed,2024-07-22
16300,16300,COD,Completed,2024-11-04
16301,16301,Debit Card,Completed,2024-01-29
16302,16302,Credit Card,Completed,2023-11-04
16303,16303,UPI,Completed,2023-04-29
16304,16304,Wallet,Completed,2023-02-25
16305,16305,Credit Card,Completed,2023-07-17
16306,16306,Wallet,Completed,2023-12-01
16307,16307,COD,Completed,2023-03-22
16308,16308,Debit Card,Completed,2024-04-17
16309,16309,Debit Card,Completed,2023-09-15
16310,16310,Net Banking,Completed,2023-09-04
16311,16311,Net Banking,Completed,2025-02-25
16312,16312,Wallet,Completed,2023-09-16
16313,16313,Credit Card,Completed,2024-10-13
16314,16314,Net Banking,Refunded,2023-05-27
16315,16315,Credit Card,Completed,2024-08-27
16316,16316,Debit Card,Completed,2024-02-20
16317,16317,Debit Card,Completed,2023-11-13
16318,16318,Net Banking,Completed,2024-10-23
16319,16319,Net Banking,Refunded,2023-04-22
16320,16320,Net Banking,Completed,2023-04-05
16321,16321,Net Banking,Completed,2024-02-18
16322,16322,Net Banking,Completed,2025-02-26
16323,16323,Debit Card,Completed,2023-04-24
16324,16324,Wallet,Completed,2024-10-02
16325,16325,Net Banking,Completed,2024-11-05
16326,16326,Wallet,Completed,2024-07-18
16327,16327,Wallet,Completed,2023-11-30
16328,16328,COD,Completed,2025-01-14
16329,16329,COD,Completed,2024-04-05
16330,16330,UPI,Completed,2025-02-10
16331,16331,UPI,Completed,2023-09-10
16332,16332,Wallet,Completed,2023-01-17
16333,16333,Debit Card,Completed,2023-06-22
16334,16334,Debit Card,Completed,2024-05-20
16335,16335,Net Banking,Completed,2024-11-05
16336,16336,COD,Completed,2023-09-17
16337,16337,COD,Completed,2024-09-09
16338,16338,Credit Card,Completed,2023-08-29
16339,16339,COD,Completed,2024-01-10
16340,16340,Wallet,Completed,2024-05-15
16341,16341,UPI,Completed,2024-09-08
16342,16342,UPI,Completed,2024-10-03
16343,16343,Wallet,Completed,2023-06-18
16344,16344,Debit Card,Completed,2023-08-13
16345,16345,COD,Completed,2023-05-22
16346,16346,Credit Card,Completed,2023-04-20
16347,16347,UPI,Completed,2023-10-18
16348,16348,Debit Card,Completed,2023-08-12
16349,16349,UPI,Completed,2023-10-09
16350,16350,Net Banking,Completed,2025-01-12
16351,16351,COD,Completed,2023-05-30
16352,16352,Debit Card,Completed,2023-11-12
16353,16353,UPI,Completed,2023-09-29
16354,16354,COD,Completed,2023-05-05
16355,16355,COD,Completed,2023-08-18
16356,16356,Debit Card,Completed,2024-09-04
16357,16357,Debit Card,Completed,2023-02-09
16358,16358,Net Banking,Completed,2024-03-03
16359,16359,COD,Completed,2024-10-10
16360,16360,Net Banking,Completed,2024-12-07
16361,16361,COD,Completed,2023-04-27
16362,16362,Wallet,Completed,2024-12-24
16363,16363,Debit Card,Completed,2024-12-11
