ShippingID,OrderID,CourierPartner,DispatchDate,DeliveryDate,DeliveryStatus
15897,15897,DTDC,2023-02-02,2023-02-08,Delivered
15898,15898,Blue Dart,2024-08-13,2024-08-20,Shipped
15899,15899,Blue Dart,2025-02-05,2025-02-10,Delivered
15900,15900,Delhivery,2025-01-10,2025-01-13,Cancelled
15901,15901,DTDC,2023-03-15,2023-03-17,Shipped
15902,15902,India Post,2024-01-07,2024-01-14,Shipped
15903,15903,Ecom Express,2023-11-19,2023-11-25,Delivered
15904,15904,DTDC,2025-04-06,2025-04-08,Shipped
15905,15905,Ecom Express,2024-04-24,2024-04-29,Delivered
15906,15906,Delhivery,2024-10-22,2024-10-29,Delivered
15907,15907,Delhivery,2024-02-08,2024-02-10,Delivered
15908,15908,India Post,2023-04-21,2023-04-27,Delivered
15909,15909,Delhivery,2023-12-23,2023-12-26,Delivered
15910,15910,DTDC,2024-12-01,2024-12-06,Delivered
15911,15911,India Post,2023-04-30,2023-05-03,Shipped
15912,15912,Blue Dart,2024-06-03,2024-06-10,Delivered
15913,15913,India Post,2023-07-08,2023-07-14,Delivered
15914,15914,DTDC,2023-10-25,2023-11-01,Delivered
15915,15915,Ecom Express,2024-05-07,2024-05-09,Delivered
15916,15916,DTDC,2024-04-20,2024-04-24,Delivered
15917,15917,Blue Dart,2024-09-27,2024-10-02,Delivered
15918,15918,DTDC,2024-04-10,2024-04-13,Shipped
15919,15919,Blue Dart,2023-06-15,2023-06-22,Shipped
15920,15920,Delhivery,2023-04-03,2023-04-10,Shipped
15921,15921,Blue Dart,2025-06-18,2025-06-21,Delivered
15922,15922,India Post,2023-09-30,2023-10-04,Delivered
15923,15923,DTDC,2023-07-02,2023-07-09,Delivered
15924,15924,Delhivery,2024-05-19,2024-05-23,Delivered
15925,15925,Ecom Express,2025-06-06,2025-06-10,Delivered
15926,15926,Ecom Express,2023-12-14,2023-12-17,Delivered
15927,15927,Ecom Express,2023-02-25,2023-03-02,Delivered
15928,15928,Delhivery,2023-08-16,2023-08-23,Delivered
15929,15929,DTDC,2023-12-03,2023-12-07,Delivered
15930,15930,Ecom Express,2023-01-12,2023-01-15,Delivered
15931,15931,Delhivery,2025-06-06,2025-06-08,Delivered
15932,15932,India Post,2025-06-12,2025-06-14,Delivered
15933,15933,DTDC,2024-12-12,2024-12-19,Delivered
15934,15934,India Post,2023-11-06,2023-11-12,Delivered
15935,15935,Blue Dart,2023-12-24,2023-12-26,Shipped
15936,15936,DTDC,2023-04-01,2023-04-04,Shipped
15937,15937,DTDC,2023-04-04,2023-04-09,Delivered
15938,15938,Blue Dart,2024-12-11,2024-12-18,Delivered
15939,15939,Delhivery,2024-01-01,2024-01-04,Delivered
15940,15940,DTDC,2023-12-14,2023-12-17,Delivered
15941,15941,Ecom Express,2024-03-08,2024-03-10,Delivered
15942,15942,India Post,2023-07-09,2023-07-12,Delivered
15943,15943,India Post,2025-02-21,2025-02-26,Shipped
15944,15944,Blue Dart,2024-09-04,2024-09-07,Delivered
15945,15945,Blue Dart,2023-03-27,2023-04-02,Delivered
15946,15946,Delhivery,2023-08-31,2023-09-07,Delivered
15947,15947,Ecom Express,2023-01-13,2023-01-16,Delivered
15948,15948,Delhivery,2023-11-18,2023-11-21,Delivered
15949,15949,Ecom Express,2024-05-28,2024-05-31,Delivered
15950,15950,Ecom Express,2024-07-31,2024-08-05,Delivered
15951,15951,Ecom Express,2023-12-06,2023-12-12,Delivered
15952,15952,Blue Dart,2025-04-29,2025-05-05,Shipped
15953,15953,Blue Dart,2023-03-04,2023-03-08,Delivered
15954,15954,DTDC,2024-09-22,2024-09-29,Delivered
15955,15955,DTDC,2023-02-15,2023-02-20,Delivered
15956,15956,Blue Dart,2025-05-15,2025-05-22,Delivered
15957,15957,Delhivery,2024-05-04,2024-05-11,Delivered
15958,15958,Ecom Express,2024-05-28,2024-05-31,Delivered
15959,15959,DTDC,2024-06-11,2024-06-13,Delivered
15960,15960,Ecom Express,2025-05-16,2025-05-19,Delivered
15961,15961,Blue Dart,2023-07-17,2023-07-20,Delivered
15962,15962,India Post,2023-07-20,2023-07-24,Delivered
15963,15963,DTDC,2024-12-06,2024-12-11,Delivered
15964,15964,Ecom Express,2024-11-08,2024-11-10,Delivered
15965,15965,Blue Dart,2023-03-31,2023-04-04,Delivered
15966,15966,DTDC,2023-01-22,2023-01-25,Delivered
15967,15967,Delhivery,2024-07-07,2024-07-10,Delivered
15968,15968,DTDC,2025-02-10,2025-02-14,Delivered
15969,15969,Blue Dart,2023-04-12,2023-04-15,Delivered
15970,15970,India Post,2024-02-18,2024-02-23,Shipped
15971,15971,India Post,2024-01-12,2024-01-15,Delivered
15972,15972,DTDC,2023-11-30,2023-12-05,Delivered
15973,15973,Ecom Express,2023-10-14,2023-10-21,Delivered
15974,15974,Delhivery,2025-04-06,2025-04-09,Shipped
15975,15975,India Post,2024-02-17,2024-02-20,Delivered
15976,15976,Blue Dart,2025-04-19,2025-04-26,Delivered
15977,15977,Ecom Express,2023-03-24,2023-03-30,Delivered
15978,15978,India Post,2024-10-06,2024-10-10,Delivered
15979,15979,Blue Dart,2025-05-21,2025-05-27,Delivered
15980,15980,Blue Dart,2023-11-15,2023-11-21,Delivered
15981,15981,Delhivery,2024-01-18,2024-01-23,Shipped
15982,15982,DTDC,2025-05-22,2025-05-26,Delivered
15983,15983,DTDC,2023-09-14,2023-09-20,Delivered
15984,15984,Ecom Express,2024-04-16,2024-04-20,Delivered
15985,15985,Ecom Express,2025-05-23,2025-05-28,Delivered
15986,15986,Blue Dart,2025-05-26,2025-05-29,Shipped
15987,15987,Delhivery,2024-03-24,2024-03-26,Shipped
15988,15988,Blue Dart,2024-07-07,2024-07-14,Delivered
15989,15989,Blue Dart,2025-03-10,2025-03-17,Delivered
15990,15990,Ecom Express,2025-02-21,2025-02-23,Delivered
15991,15991,Delhivery,2023-07-01,2023-07-08,Delivered
15992,15992,India Post,2024-03-12,2024-03-16,Delivered
15993,15993,Delhivery,2023-09-13,2023-09-18,Delivered
15994,15994,India Post,2024-12-10,2024-12-17,Shipped
15995,15995,Blue Dart,2023-07-17,2023-07-21,Delivered
15996,15996,DTDC,2024-12-07,2024-12-14,Delivered
15997,15997,Blue Dart,2024-01-05,2024-01-09,Delivered
15998,15998,Ecom Express,2023-05-05,2023-05-11,Shipped
15999,15999,DTDC,2023-03-05,2023-03-12,Delivered
16000,16000,Blue Dart,2024-11-10,2024-11-16,Delivered
16001,16001,India Post,2025-03-13,2025-03-18,Delivered
16002,16002,DTDC,2025-04-25,2025-04-30,Delivered
16003,16003,Delhivery,2024-02-25,2024-02-27,Delivered
16004,16004,Ecom Express,2025-02-08,2025-02-15,Delivered
16005,16005,DTDC,2025-04-09,2025-04-15,Delivered
16006,16006,India Post,2023-03-23,2023-03-28,Delivered
16007,16007,Delhivery,2025-04-01,2025-04-03,Delivered
16008,16008,India Post,2025-02-04,2025-02-08,Delivered
16009,16009,India Post,2024-05-19,2024-05-26,Delivered
16010,16010,Blue Dart,2023-09-09,2023-09-12,Shipped
16011,16011,Blue Dart,2024-03-21,2024-03-28,Delivered
16012,16012,DTDC,2023-11-15,2023-11-22,Delivered
16013,16013,Ecom Express,2023-06-29,2023-07-03,Delivered
16014,16014,DTDC,2025-04-25,2025-04-28,Delivered
16015,16015,DTDC,2023-05-01,2023-05-03,Delivered
16016,16016,Blue Dart,2024-12-11,2024-12-13,Delivered
16017,16017,Ecom Express,2024-04-22,2024-04-28,Delivered
16018,16018,DTDC,2024-09-03,2024-09-06,Delivered
16019,16019,Delhivery,2023-08-26,2023-09-02,Shipped
16020,16020,Blue Dart,2024-06-27,2024-07-01,Delivered
16021,16021,India Post,2025-04-28,2025-05-02,Shipped
16022,16022,Delhivery,2023-09-30,2023-10-04,Delivered
16023,16023,Delhivery,2024-06-18,2024-06-22,Delivered
16024,16024,Ecom Express,2023-06-20,2023-06-26,Delivered
16025,16025,Ecom Express,2025-01-18,2025-01-23,Delivered
16026,16026,Ecom Express,2023-06-21,2023-06-23,Delivered
16027,16027,Blue Dart,2024-08-14,2024-08-19,Delivered
16028,16028,India Post,2024-08-16,2024-08-20,Delivered
16029,16029,Blue Dart,2023-08-29,2023-08-31,Shipped
16030,16030,DTDC,2024-02-14,2024-02-17,Delivered
16031,16031,Ecom Express,2025-04-08,2025-04-15,Delivered
16032,16032,DTDC,2023-03-26,2023-03-30,Shipped
16033,16033,DTDC,2024-08-23,2024-08-27,Delivered
16034,16034,Delhivery,2024-12-21,2024-12-27,Delivered
16035,16035,India Post,2024-04-05,2024-04-10,Delivered
16036,16036,DTDC,2023-03-19,2023-03-21,Delivered
16037,16037,Blue Dart,2023-01-18,2023-01-20,Delivered
16038,16038,India Post,2024-10-08,2024-10-13,Delivered
16039,16039,Ecom Express,2023-05-24,2023-05-31,Shipped
16040,16040,Ecom Express,2024-11-15,2024-11-17,Delivered
16041,16041,Delhivery,2023-09-11,2023-09-17,Delivered
16042,16042,Delhivery,2024-01-23,2024-01-26,Delivered
16043,16043,India Post,2024-11-17,2024-11-21,Delivered
16044,16044,DTDC,2023-10-01,2023-10-03,Delivered
16045,16045,Blue Dart,2023-01-30,2023-02-03,Delivered
16046,16046,Delhivery,2023-10-11,2023-10-14,Shipped
16047,16047,Ecom Express,2023-05-13,2023-05-16,Delivered
16048,16048,Ecom Express,2023-08-12,2023-08-19,Cancelled
16049,16049,Delhivery,2023-12-12,2023-12-19,Shipped
16050,16050,India Post,2024-09-13,2024-09-20,Delivered
16051,16051,Blue Dart,2024-04-25,2024-04-29,Delivered
16052,16052,Blue Dart,2024-07-09,2024-07-11,Delivered
16053,16053,Delhivery,2023-01-12,2023-01-15,Delivered
16054,16054,Ecom Express,2023-12-01,2023-12-07,Delivered
16055,16055,Blue Dart,2023-01-13,2023-01-20,Shipped
16056,16056,DTDC,2024-04-06,2024-04-10,Delivered
16057,16057,Blue Dart,2024-03-01,2024-03-05,Delivered
16058,16058,India Post,2023-12-08,2023-12-15,Shipped
16059,16059,India Post,2023-07-30,2023-08-02,Delivered
16060,16060,Delhivery,2024-09-23,2024-09-27,Shipped
16061,16061,Delhivery,2023-07-31,2023-08-06,Delivered
16062,16062,Blue Dart,2024-10-09,2024-10-16,Delivered
16063,16063,India Post,2023-05-26,2023-05-28,Delivered
16064,16064,Delhivery,2024-05-31,2024-06-03,Cancelled
16065,16065,India Post,2024-07-21,2024-07-24,Delivered
16066,16066,Blue Dart,2025-01-22,2025-01-24,Delivered
16067,16067,Delhivery,2023-02-09,2023-02-15,Delivered
16068,16068,India Post,2023-08-03,2023-08-10,Delivered
16069,16069,Blue Dart,2024-08-17,2024-08-22,Delivered
16070,16070,Blue Dart,2024-12-09,2024-12-13,Delivered
16071,16071,Ecom Express,2024-04-16,2024-04-22,Cancelled
16072,16072,India Post,2023-05-04,2023-05-07,Delivered
16073,16073,India Post,2024-07-04,2024-07-11,Cancelled
16074,16074,Delhivery,2024-03-13,2024-03-20,Delivered
16075,16075,DTDC,2024-04-20,2024-04-26,Cancelled
16076,16076,Ecom Express,2023-01-21,2023-01-23,Delivered
16077,16077,Delhivery,2025-03-21,2025-03-23,Delivered
16078,16078,Delhivery,2025-05-24,2025-05-28,Delivered
16079,16079,Ecom Express,2024-04-24,2024-04-30,Delivered
16080,16080,India Post,2024-09-21,2024-09-27,Delivered
16081,16081,India Post,2024-01-08,2024-01-13,Delivered
16082,16082,DTDC,2023-09-25,2023-09-27,Delivered
16083,16083,Delhivery,2023-11-12,2023-11-19,Delivered
16084,16084,Delhivery,2024-06-17,2024-06-21,Delivered
16085,16085,DTDC,2025-04-10,2025-04-12,Delivered
16086,16086,Delhivery,2023-08-14,2023-08-18,Cancelled
16087,16087,Delhivery,2023-12-18,2023-12-23,Delivered
16088,16088,Delhivery,2023-05-25,2023-05-28,Delivered
16089,16089,Ecom Express,2024-09-02,2024-09-08,Delivered
16090,16090,Blue Dart,2023-07-16,2023-07-20,Delivered
16091,16091,Delhivery,2024-09-26,2024-09-30,Delivered
16092,16092,Blue Dart,2025-02-04,2025-02-06,Delivered
16093,16093,Delhivery,2023-06-18,2023-06-22,Shipped
16094,16094,Ecom Express,2025-02-08,2025-02-14,Delivered
16095,16095,India Post,2024-08-26,2024-09-01,Delivered
16096,16096,Delhivery,2023-12-10,2023-12-12,Delivered
16097,16097,DTDC,2023-08-06,2023-08-11,Delivered
16098,16098,Delhivery,2023-12-10,2023-12-15,Delivered
16099,16099,Ecom Express,2024-02-20,2024-02-27,Delivered
16100,16100,Blue Dart,2023-07-16,2023-07-18,Cancelled
16101,16101,Ecom Express,2024-07-06,2024-07-09,Delivered
16102,16102,Ecom Express,2024-02-01,2024-02-03,Delivered
16103,16103,Blue Dart,2023-07-04,2023-07-06,Delivered
16104,16104,India Post,2025-06-16,2025-06-21,Delivered
16105,16105,Delhivery,2024-06-14,2024-06-19,Delivered
16106,16106,Blue Dart,2024-06-21,2024-06-24,Shipped
16107,16107,India Post,2024-03-23,2024-03-26,Cancelled
16108,16108,Delhivery,2023-06-04,2023-06-08,Delivered
16109,16109,DTDC,2023-02-20,2023-02-22,Delivered
16110,16110,India Post,2025-02-09,2025-02-16,Delivered
16111,16111,Delhivery,2023-09-20,2023-09-22,Delivered
16112,16112,DTDC,2025-05-29,2025-06-01,Cancelled
16113,16113,Delhivery,2024-03-25,2024-04-01,Delivered
16114,16114,India Post,2024-03-14,2024-03-21,Shipped
16115,16115,Ecom Express,2023-08-12,2023-08-18,Delivered
16116,16116,Blue Dart,2025-06-16,2025-06-20,Delivered
16117,16117,Ecom Express,2024-08-09,2024-08-15,Delivered
16118,16118,India Post,2023-04-21,2023-04-23,Delivered
16119,16119,Delhivery,2024-08-17,2024-08-19,Delivered
16120,16120,India Post,2023-02-28,2023-03-04,Delivered
16121,16121,DTDC,2023-06-12,2023-06-18,Delivered
16122,16122,India Post,2023-06-21,2023-06-27,Delivered
16123,16123,Ecom Express,2024-08-02,2024-08-08,Shipped
16124,16124,DTDC,2024-07-23,2024-07-29,Delivered
16125,16125,India Post,2024-05-01,2024-05-03,Shipped
16126,16126,India Post,2024-05-13,2024-05-19,Shipped
16127,16127,Blue Dart,2023-06-22,2023-06-28,Cancelled
16128,16128,Delhivery,2023-05-17,2023-05-23,Shipped
16129,16129,Ecom Express,2025-06-06,2025-06-12,Cancelled
16130,16130,Blue Dart,2023-10-01,2023-10-04,Delivered
16131,16131,Delhivery,2024-05-13,2024-05-17,Delivered
16132,16132,Delhivery,2025-06-16,2025-06-20,Delivered
16133,16133,Ecom Express,2023-10-18,2023-10-25,Shipped
16134,16134,DTDC,2025-03-11,2025-03-17,Delivered
16135,16135,Delhivery,2023-02-18,2023-02-21,Delivered
16136,16136,Ecom Express,2025-03-07,2025-03-11,Delivered
16137,16137,Ecom Express,2023-03-27,2023-04-03,Shipped
16138,16138,Blue Dart,2023-06-03,2023-06-09,Cancelled
16139,16139,India Post,2023-06-19,2023-06-26,Delivered
16140,16140,Delhivery,2024-09-08,2024-09-14,Delivered
16141,16141,India Post,2023-08-17,2023-08-23,Delivered
16142,16142,Blue Dart,2024-12-18,2024-12-20,Delivered
16143,16143,Blue Dart,2023-09-12,2023-09-14,Delivered
16144,16144,Ecom Express,2025-05-18,2025-05-24,Delivered
16145,16145,DTDC,2023-09-14,2023-09-16,Shipped
16146,16146,India Post,2025-01-25,2025-01-27,Delivered
16147,16147,Delhivery,2025-01-01,2025-01-03,Delivered
16148,16148,Blue Dart,2024-02-20,2024-02-27,Delivered
16149,16149,Blue Dart,2024-04-29,2024-05-05,Delivered
16150,16150,Ecom Express,2023-05-19,2023-05-23,Delivered
16151,16151,India Post,2023-05-05,2023-05-11,Delivered
16152,16152,Blue Dart,2023-04-13,2023-04-17,Delivered
16153,16153,India Post,2025-03-05,2025-03-09,Delivered
16154,16154,India Post,2024-11-25,2024-12-02,Delivered
16155,16155,Delhivery,2024-01-28,2024-01-30,Delivered
16156,16156,Ecom Express,2023-07-05,2023-07-12,Shipped
16157,16157,Delhivery,2024-12-02,2024-12-09,Delivered
16158,16158,DTDC,2024-03-16,2024-03-19,Delivered
16159,16159,Ecom Express,2023-12-30,2024-01-05,Delivered
16160,16160,Blue Dart,2025-01-26,2025-02-01,Shipped
16161,16161,Ecom Express,2025-02-19,2025-02-23,Shipped
16162,16162,DTDC,2023-11-17,2023-11-23,Shipped
16163,16163,Blue Dart,2023-06-02,2023-06-06,Delivered
16164,16164,India Post,2023-02-27,2023-03-04,Delivered
16165,16165,Ecom Express,2024-04-10,2024-04-12,Delivered
16166,16166,DTDC,2024-09-21,2024-09-24,Delivered
16167,16167,Blue Dart,2024-08-23,2024-08-27,Delivered
16168,16168,DTDC,2023-09-29,2023-10-05,Shipped
16169,16169,Ecom Express,2024-08-01,2024-08-03,Delivered
16170,16170,Delhivery,2024-06-13,2024-06-17,Shipped
16171,16171,Delhivery,2024-10-22,2024-10-27,Delivered
16172,16172,DTDC,2024-05-22,2024-05-26,Shipped
16173,16173,Ecom Express,2024-07-02,2024-07-06,Cancelled
16174,16174,DTDC,2025-05-21,2025-05-23,Delivered
16175,16175,DTDC,2024-08-24,2024-08-31,Delivered
16176,16176,Ecom Express,2023-09-11,2023-09-13,Delivered
16177,16177,India Post,2024-06-12,2024-06-14,Delivered
16178,16178,DTDC,2023-04-10,2023-04-17,Delivered
16179,16179,India Post,2024-02-29,2024-03-07,Shipped
16180,16180,Blue Dart,2023-04-13,2023-04-17,Delivered
16181,16181,DTDC,2025-01-22,2025-01-26,Delivered
16182,16182,India Post,2024-08-02,2024-08-05,Delivered
16183,16183,DTDC,2025-04-26,2025-04-29,Delivered
16184,16184,Ecom Express,2024-09-14,2024-09-18,Shipped
16185,16185,Delhivery,2024-05-21,2024-05-26,Delivered
16186,16186,Blue Dart,2024-01-15,2024-01-20,Delivered
16187,16187,India Post,2024-12-11,2024-12-17,Shipped
16188,16188,Blue Dart,2025-04-12,2025-04-19,Delivered
16189,16189,India Post,2024-01-25,2024-01-30,Delivered
16190,16190,DTDC,2024-03-22,2024-03-29,Delivered
16191,16191,Ecom Express,2024-05-14,2024-05-18,Delivered
16192,16192,Blue Dart,2024-05-27,2024-05-29,Delivered
16193,16193,Delhivery,2025-06-08,2025-06-15,Delivered
16194,16194,Ecom Express,2024-10-26,2024-10-31,Delivered
16195,16195,Delhivery,2024-07-26,2024-07-29,Shipped
16196,16196,DTDC,2024-03-20,2024-03-25,Delivered
16197,16197,India Post,2024-01-19,2024-01-21,Delivered
16198,16198,Ecom Express,2024-01-25,2024-02-01,Delivered
16199,16199,Delhivery,2024-02-02,2024-02-07,Delivered
16200,16200,India Post,2023-05-31,2023-06-04,Delivered
16201,16201,Blue Dart,2023-01-07,2023-01-13,Delivered
16202,16202,India Post,2023-07-20,2023-07-22,Delivered
16203,16203,India Post,2023-10-23,2023-10-27,Delivered
16204,16204,Ecom Express,2024-11-22,2024-11-28,Shipped
16205,16205,Ecom Express,2024-05-22,2024-05-24,Delivered
16206,16206,Delhivery,2024-09-03,2024-09-05,Delivered
16207,16207,DTDC,2024-01-30,2024-02-04,Delivered
16208,16208,India Post,2025-05-10,2025-05-15,Shipped
16209,16209,India Post,2023-11-05,2023-11-11,Delivered
16210,16210,India Post,2024-12-02,2024-12-08,Cancelled
16211,16211,Ecom Express,2023-05-05,2023-05-11,Delivered
16212,16212,DTDC,2023-09-27,2023-10-04,Cancelled
16213,16213,Delhivery,2024-08-18,2024-08-24,Delivered
16214,16214,Ecom Express,2025-03-21,2025-03-26,Delivered
16215,16215,Delhivery,2024-09-07,2024-09-10,Delivered
16216,16216,Ecom Express,2024-04-01,2024-04-07,Shipped
16217,16217,Ecom Express,2024-02-26,2024-02-29,Delivered
16218,16218,Delhivery,2023-07-01,2023-07-03,Delivered
16219,16219,India Post,2023-03-28,2023-04-02,Shipped
16220,16220,DTDC,2025-05-13,2025-05-15,Delivered
16221,16221,India Post,2024-10-29,2024-11-04,Delivered
16222,16222,DTDC,2025-01-19,2025-01-21,Delivered
16223,16223,DTDC,2025-05-23,2025-05-29,Delivered
16224,16224,Delhivery,2023-10-16,2023-10-18,Delivered
16225,16225,DTDC,2024-09-01,2024-09-06,Delivered
16226,16226,India Post,2023-07-17,2023-07-22,Delivered
16227,16227,India Post,2023-03-20,2023-03-25,Delivered
16228,16228,DTDC,2024-03-30,2024-04-04,Delivered
16229,16229,India Post,2024-02-27,2024-03-03,Delivered
16230,16230,Delhivery,2024-03-18,2024-03-21,Delivered
16231,16231,Ecom Express,2025-03-27,2025-03-29,Shipped
16232,16232,India Post,2024-05-08,2024-05-11,Delivered
16233,16233,Delhivery,2025-01-24,2025-01-26,Delivered
16234,16234,Delhivery,2025-05-12,2025-05-16,Delivered
16235,16235,DTDC,2024-11-04,2024-11-06,Delivered
16236,16236,Ecom Express,2024-09-13,2024-09-17,Delivered
16237,16237,India Post,2025-04-24,2025-04-26,Cancelled
16238,16238,Delhivery,2023-03-11,2023-03-17,Cancelled
16239,16239,DTDC,2024-05-13,2024-05-20,Delivered
16240,16240,Blue Dart,2025-04-07,2025-04-10,Delivered
16241,16241,Blue Dart,2023-08-25,2023-09-01,Delivered
16242,16242,Delhivery,2023-03-12,2023-03-16,Delivered
16243,16243,Delhivery,2024-12-08,2024-12-14,Delivered
16244,16244,DTDC,2023-12-21,2023-12-24,Shipped
16245,16245,DTDC,2024-07-16,2024-07-19,Delivered
16246,16246,Blue Dart,2024-03-02,2024-03-06,Delivered
16247,16247,India Post,2024-08-01,2024-08-04,Shipped
16248,16248,Ecom Express,2024-04-29,2024-05-04,Delivered
16249,16249,India Post,2023-05-10,2023-05-15,Delivered
16250,16250,Delhivery,2024-12-03,2024-12-08,Shipped
16251,16251,Delhivery,2023-04-11,2023-04-13,Delivered
16252,16252,Blue Dart,2023-03-10,2023-03-15,Delivered
16253,16253,Blue Dart,2024-07-31,2024-08-03,Shipped
16254,16254,India Post,2025-03-07,2025-03-10,Delivered
16255,16255,DTDC,2025-06-05,2025-06-12,Delivered
16256,16256,India Post,2024-05-22,2024-05-28,Delivered
16257,16257,Blue Dart,2023-09-24,2023-09-26,Delivered
16258,16258,India Post,2024-04-07,2024-04-14,Delivered
16259,16259,Blue Dart,2024-12-09,2024-12-16,Shipped
16260,16260,Ecom Express,2025-03-28,2025-04-01,Delivered
16261,16261,Blue Dart,2025-04-22,2025-04-25,Delivered
16262,16262,Ecom Express,2024-07-25,2024-07-28,Delivered
16263,16263,DTDC,2025-02-20,2025-02-25,Delivered
16264,16264,Blue Dart,2023-05-26,2023-06-01,Shipped
16265,16265,DTDC,2023-09-10,2023-09-16,Delivered
16266,16266,Ecom Express,2024-02-07,2024-02-09,Delivered
16267,16267,DTDC,2023-07-24,2023-07-27,Delivered
16268,16268,DTDC,2025-05-25,2025-06-01,Delivered
16269,16269,India Post,2025-04-13,2025-04-17,Delivered
16270,16270,Ecom Express,2023-12-01,2023-12-06,Delivered
16271,16271,Delhivery,2024-10-27,2024-10-30,Delivered
16272,16272,DTDC,2024-04-11,2024-04-17,Delivered
16273,16273,Delhivery,2023-04-06,2023-04-13,Shipped
16274,16274,DTDC,2024-03-14,2024-03-16,Cancelled
16275,16275,Ecom Express,2024-01-05,2024-01-09,Shipped
16276,16276,Ecom Express,2023-07-26,2023-08-02,Shipped
16277,16277,Delhivery,2024-02-09,2024-02-13,Delivered
16278,16278,India Post,2024-10-04,2024-10-06,Delivered
16279,16279,Ecom Express,2025-04-30,2025-05-07,Delivered
16280,16280,DTDC,2023-08-15,2023-08-22,Delivered
16281,16281,Ecom Express,2023-01-06,2023-01-13,Delivered
16282,16282,DTDC,2025-01-04,2025-01-11,Delivered
16283,16283,Ecom Express,2024-05-13,2024-05-18,Delivered
16284,16284,DTDC,2024-02-22,2024-02-26,Delivered
16285,16285,Blue Dart,2023-04-25,2023-04-29,Delivered
